	78	1	175.8	0	0	0	1	1	-0.61978	0	1	1.1	0.9;
	79	1	62.6	0	0	0	1	1	-3.2518	0	1	1.1	0.9;
	80	1	58.2	0	0	0	1	1	-3.4677	0	1	1.1	0.9;
	81	1	105.7	0	0	0	1	1	3.2603	0	1	1.1	0.9;
	82	1	225.9	0	0	0	1	1	1.99	0	1	1.1	0.9;
	83	2	107.9	0	0	0	1	1	6.8905	0	1	1.1	0.9;
	84	1	210.6	0	0	0	1	1	-0.10779	0	1	1.1	0.9;
	85	1	57.7	0	0	0	1	1	-3.9977	0	1	1.1	0.9;
	86	1	59.1	0	0	0	1	1	-4.7712	0	1	1.1	0.9;
	87	1	182	0	0	0	1	1	-24.3163	0	1	1.1	0.9;
	88	1	184	0	0	0	1	1	-0.48806	0	1	1.1	0.9;
	89	1	119	0	0	0	1	1	0.29857	0	1	1.1	0.9;
	90	1	120.6	0	0	0	1	1	0.17404	0	1	1.1	0.9;
	91	1	136.9	0	0	0	1	1	0.17645	0	1	1.1	0.9;
	92	1	41.4	0	0	0	1	1	-4.566	0	1	1.1	0.9;
	93	1	41.1	0	0	0	1	1	-3.5794	0	1	1.1	0.9;
	94	1	154.8	0	0	0	1	1	5.9193	0	1	1.1	0.9;
	95	1	152.3	0	0	0	1	1	4.9413	0	1	1.1	0.9;
	96	1	49.3	0	0	0	1	1	6.8641	0	1	1.1	0.9;
	97	2	31.5	0	0	0	1	1	6.6946	0	1	1.1	0.9;
	98	1	17.5	0	0	0	1	1	-1.5181	0	1	1.1	0.9;
	99	1	535.1	0	0	0	1	1	-22.7195	0	1	1.1	0.9;
	100	2	191.5	0	0	0	1	1	-25.9489	0	1	1.1	0.9;
	101	1	183.3	0	0	0	1	1	-25.0041	0	1	1.1	0.9;
	102	2	170.5	0	0	0	1	1	-14.3377	0	1	1.1	0.9;
	103	1	184.4	0	0	0	1	1	-22.3313	0	1	1.1	0.9;
	104	1	116.4	0	0	0	1	1	-2.2173	0	1	1.1	0.9;
	105	2	116	0	0	0	1	1	-4.6998	0	1	1.1	0.9;
	106	1	121.7	0	0	0	1	1	-5.8243	0	1	1.1	0.9;
	107	1	159	0	0	0	1	1	-0.63964	0	1	1.1	0.9;
	108	1	89.4	0	0	0	1	1	5.803	0	1	1.1	0.9;
	109	1	86.8	0	0	0	1	1	3.1908	0	1	1.1	0.9;
	110	1	218.4	0	0	0	1	1	1.5586	0	1	1.1	0.9;
	111	2	75.3	0	0	0	1	1	15.0291	0	1	1.1	0.9;
	112	1	136.6	0	0	0	1	1	6.7617	0	1	1.1	0.9;
	113	1	97.9	0	0	0	1	1	6.5906	0	1	1.1	0.9;
	114	1	81.5	0	0	0	1	1	8.5851	0	1	1.1	0.9;
	115	1	64.2	0	0	0	1	1	-5.0576	0	1	1.1	0.9;
	116	2	185.4	0	0	0	1	1	-23.7051	0	1	1.1	0.9;
	117	1	156.2	0	0	0	1	1	-0.74415	0	1	1.1	0.9;
	118	1	181.4	0	0	0	1	1	0.80598	0	1	1.1	0.9;
	119	2	39.7	0	0	0	1	1	10.6753	0	1	1.1	0.9;
	120	1	196.9	0	0	0	1	1	1.1917	0	1	1.1	0.9;
	121	1	52.1	0	0	0	1	1	-4.2189	0	1	1.1	0.9;
	122	1	37.7	0	0	0	1	1	-4.6156	0	1	1.1	0.9;
	123	1	42.9	0	0	0	1	1	-4.7202	0	1	1.1	0.9;
	124	1	37.6	0	0	0	1	1	-4.6478	0	1	1.1	0.9;
	125	1	33.6	0	0	0	1	1	-4.542	0	1	1.1	0.9;
	126	1	111.8	0	0	0	1	1	8.5982	0	1	1.1	0.9;
	127	1	50.8	0	0	0	1	1	9.0955	0	1	1.1	0.9;
	128	1	48.9	0	0	0	1	1	7.335	0	1	1.1	0.9;
	129	1	46.1	0	0	0	1	1	6.7344	0	1	1.1	0.9;
	130	1	27.1	0	0	0	1	1	8.0425	0	1	1.1	0.9;
	131	1	522.6	0	0	0	1	1	-22.9096	0	1	1.1	0.9;
	132	1	533.2	0	0	0	1	1	-23.1746	0	1	1.1	0.9;
	133	1	190.6	0	0	0	1	1	-28.8763	0	1	1.1	0.9;
	134	1	190.2	0	0	0	1	1	-25.3704	0	1	1.1	0.9;
	135	1	185.6	0	0	0	1	1	-25.7296	0	1	1.1	0.9;
	136	1	186.2	0	0	0	1	1	-24.5443	0	1	1.1	0.9;
	137	1	511.5	0	0	0	1	1	-23.067	0	1	1.1	0.9;
	138	1	179	0	0	0	1	1	-24.1393	0	1	1.1	0.9;
	139	2	43.1	0	0	0	1	1	3.0838	0	1	1.1	0.9;
	140	1	125.5	0	0	0	1	1	-5.185	0	1	1.1	0.9;
	141	2	210.8	0	0	0	1	1	2.8537	0	1	1.1	0.9;
	142	1	83.1	0	0	0	1	1	-2.1924	0	1	1.1	0.9;
	143	1	53	0	0	0	1	1	1.6447	0	1	1.1	0.9;
	144	1	208.1	0	0	0	1	1	1.3928	0	1	1.1	0.9;
	145	1	72.8	0	0	0	1	1	0.56986	0	1	1.1	0.9;
	146	1	68.6	0	0	0	1	1	14.5202	0	1	1.1	0.9;
	147	1	201.6	0	0	0	1	1	6.7353	0	1	1.1	0.9;
	148	1	45.5	0	0	0	1	1	6.5727	0	1	1.1	0.9;
	149	1	15.4	0	0	0	1	1	8.9465	0	1	1.1	0.9;
	150	1	24.4	0	0	0	1	1	10.9236	0	1	1.1	0.9;
	151	1	179.3	0	0	0	1	1	1.2112	0	1	1.1	0.9;
	152	1	143.3	0	0	0	1	1	0.80423	0	1	1.1	0.9;
	153	1	26.6	0	0	0	1	1	10.486	0	1	1.1	0.9;
	154	1	42	0	0	0	1	1	6.9528	0	1	1.1	0.9;
	155	1	65.6	0	0	0	1	1	1.0458	0	1	1.1	0.9;
	156	1	45.8	0	0	0	1	1	-4.7806	0	1	1.1	0.9;
	157	1	14.7	0	0	0	1	1	16.3708	0	1	1.1	0.9;
	158	1	37.3	0	0	0	1	1	8.1727	0	1	1.1	0.9;
	159	1	50.5	0	0	0	1	1	8.7383	0	1	1.1	0.9;
	160	1	50.5	0	0	0	1	1	10.0721	0	1	1.1	0.9;
	161	1	30.4	0	0	0	1	1	9.2132	0	1	1.1	0.9;
	162	1	511.7	0	0	0	1	1	-22.902	0	1	1.1	0.9;
	163	2	174.2	0	0	0	1	1	-18.0941	0	1	1.1	0.9;
	164	1	540	0	0	0	1	1	-23.8958	0	1	1.1	0.9;
	165	2	115.7	0	0	0	1	1	-20.6129	0	1	1.1	0.9;
	166	1	189.8	0	0	0	1	1	-30.4084	0	1	1.1	0.9;
	167	1	184.2	0	0	0	1	1	-28.0342	0	1	1.1	0.9;
	168	1	188.3	0	0	0	1	1	-25.4616	0	1	1.1	0.9;
	169	1	491.9	0	0	0	1	1	-22.4897	0	1	1.1	0.9;
	170	1	502.4	0	0	0	1	1	-23.8109	0	1	1.1	0.9;
	171	1	173.7	0	0	0	1	1	-23.907	0	1	1.1	0.9;
	172	1	115.8	0	0	0	1	1	3.9397	0	1	1.1	0.9;
	173	1	198.6	0	0	0	1	1	-5.4424	0	1	1.1	0.9;
	174	1	521	0	0	0	1	1	-7.2518	0	1	1.1	0.9;
	175	1	184.3	0	0	0	1	1	3.4219	0	1	1.1	0.9;
	176	1	53.3	0	0	0	1	1	-2.3414	0	1	1.1	0.9;
	177	1	27.7	0	0	0	1	1	-3.6829	0	1	1.1	0.9;
	178	1	68.7	0	0	0	1	1	2.6992	0	1	1.1	0.9;
	179	1	202.9	0	0	0	1	1	1.5501	0	1	1.1	0.9;
	180	1	61.9	0	0	0	1	1	0.66344	0	1	1.1	0.9;
	181	1	68.6	0	0	0	1	1	14.2411	0	1	1.1	0.9;
	182	2	67.2	0	0	0	1	1	10.493	0	1	1.1	0.9;
	183	1	44.6	0	0	0	1	1	6.6917	0	1	1.1	0.9;
	184	1	5.1	0	0	0	1	1	16.5321	0	1	1.1	0.9;
	185	2	22.9	0	0	0	1	1	11.9527	0	1	1.1	0.9;
	186	1	16.6	0	0	0	1	1	10.8938	0	1	1.1	0.9;
	187	1	47.8	0	0	0	1	1	3.8724	0	1	1.1	0.9;
	188	1	48.5	0	0	0	1	1	4.8865	0	1	1.1	0.9;
	189	1	62.8	0	0	0	1	1	2.7019	0	1	1.1	0.9;
	190	1	46.9	0	0	0	1	1	-4.8389	0	1	1.1	0.9;
	191	1	60.7	0	0	0	1	1	17.5564	0	1	1.1	0.9;
	192	2	8.7	0	0	0	1	1	17.7517	0	1	1.1	0.9;
	193	1	24.3	0	0	0	1	1	8.3323	0	1	1.1	0.9;
	194	1	34.6	0	0	0	1	1	8.1379	0	1	1.1	0.9;
	195	1	48.6	0	0	0	1	1	8.4663	0	1	1.1	0.9;
	196	2	48.2	0	0	0	1	1	12.0475	0	1	1.1	0.9;
	197	1	552.7	0	0	0	1	1	-24.9659	0	1	1.1	0.9;
	198	1	84	0	0	0	1	1	-18.8615	0	1	1.1	0.9;
	199	1	184	0	0	0	1	1	-31.5988	0	1	1.1	0.9;
	200	1	187.3	0	0	0	1	1	-26.0131	0	1	1.1	0.9;
	201	2	477.4	0	0	0	1	1	-22.4233	0	1	1.1	0.9;
	202	1	144.1	0	0	0	1	1	-23.9463	0	1	1.1	0.9;
	203	1	170.4	0	0	0	1	1	-24.1186	0	1	1.1	0.9;
	204	1	143	0	0	0	1	1	3.9419	0	1	1.1	0.9;
	205	1	38.6	0	0	0	1	1	10.9694	0	1	1.1	0.9;
	206	1	210.3	0	0	0	1	1	-5.4123	0	1	1.1	0.9;
	207	2	170.4	0	0	0	1	1	3.9056	0	1	1.1	0.9;
	208	1	61.4	0	0	0	1	1	4.9151	0	1	1.1	0.9;
	209	1	47.6	0	0	0	1	1	-2.352	0	1	1.1	0.9;
	210	1	65.5	0	0	0	1	1	-2.3997	0	1	1.1	0.9;
	211	1	40.6	0	0	0	1	1	-3.8467	0	1	1.1	0.9;
	212	1	75.5	0	0	0	1	1	2.5736	0	1	1.1	0.9;
	213	1	198.8	0	0	0	1	1	2.7487	0	1	1.1	0.9;
	214	1	75.4	0	0	0	1	1	8.4773	0	1	1.1	0.9;
	215	1	65.2	0	0	0	1	1	6.9056	0	1	1.1	0.9;
	216	2	7.3	0	0	0	1	1	17.8243	0	1	1.1	0.9;
	217	1	47.4	0	0	0	1	1	17.8037	0	1	1.1	0.9;
	218	1	68.8	0	0	0	1	1	18.0951	0	1	1.1	0.9;
	219	1	20.2	0	0	0	1	1	22.6666	0	1	1.1	0.9;
	220	1	14.6	0	0	0	1	1	8.8405	0	1	1.1	0.9;
	221	1	35.5	0	0	0	1	1	8.1758	0	1	1.1	0.9;
	222	1	39.2	0	0	0	1	1	8.2799	0	1	1.1	0.9;
	223	1	103.2	0	0	0	1	1	-15.4015	0	1	1.1	0.9;
	224	1	178.4	0	0	0	1	1	-31.8474	0	1	1.1	0.9;
	225	1	47.7	0	0	0	1	1	7.8566	0	1	1.1	0.9;
	226	2	37.2	0	0	0	1	1	14.3962	0	1	1.1	0.9;
	227	1	51.1	0	0	0	1	1	9.7566	0	1	1.1	0.9;
	228	1	190.5	0	0	0	1	1	-4.9658	0	1	1.1	0.9;
	229	2	194.7	0	0	0	1	1	-4.5731	0	1	1.1	0.9;
	230	2	280.2	0	0	0	1	1	-8.7973	0	1	1.1	0.9;
	231	1	58.3	0	0	0	1	1	7.197	0	1	1.1	0.9;
	232	1	60.1	0	0	0	1	1	-2.4562	0	1	1.1	0.9;
	233	1	57.1	0	0	0	1	1	-1.9665	0	1	1.1	0.9;
	234	1	97.1	0	0	0	1	1	4.047	0	1	1.1	0.9;
	235	1	118	0	0	0	1	1	2.9835	0	1	1.1	0.9;
	236	1	66.3	0	0	0	1	1	5.74	0	1	1.1	0.9;
	237	1	72.9	0	0	0	1	1	7.3138	0	1	1.1	0.9;
	238	1	15.8	0	0	0	1	1	21.9425	0	1	1.1	0.9;
	239	1	82.7	0	0	0	1	1	17.9947	0	1	1.1	0.9;
	240	1	22.9	0	0	0	1	1	25.0189	0	1	1.1	0.9;
	241	1	43.8	0	0	0	1	1	10.2974	0	1	1.1	0.9;
	242	2	91	0	0	0	1	1	-13.8435	0	1	1.1	0.9;
	243	1	47.8	0	0	0	1	1	8.3534	0	1	1.1	0.9;
	244	1	54.8	0	0	0	1	1	9.3781	0	1	1.1	0.9;
	245	2	194.7	0	0	0	1	1	-4.5542	0	1	1.1	0.9;
	246	1	191.8	0	0	0	1	1	-4.5804	0	1	1.1	0.9;
	247	1	149.4	0	0	0	1	1	-4.3418	0	1	1.1	0.9;
	248	1	181.6	0	0	0	1	1	-11.7348	0	1	1.1	0.9;
	249	2	56.6	0	0	0	1	1	9.2591	0	1	1.1	0.9;
	250	1	73.7	0	0	0	1	1	-3.018	0	1	1.1	0.9;
	251	1	98.5	0	0	0	1	1	-1.6773	0	1	1.1	0.9;
	252	2	110.4	0	0	0	1	1	-1.3329	0	1	1.1	0.9;
	253	2	53.2	0	0	0	1	1	5.6596	0	1	1.1	0.9;
	254	1	93.3	0	0	0	1	1	3.3605	0	1	1.1	0.9;
	255	1	72.3	0	0	0	1	1	6.5142	0	1	1.1	0.9;
	256	1	94.3	0	0	0	1	1	17.0565	0	1	1.1	0.9;
	257	1	27.6	0	0	0	1	1	24.5786	0	1	1.1	0.9;
	258	2	27.2	0	0	0	1	1	28.5891	0	1	1.1	0.9;
	259	1	35	0	0	0	1	1	11.7029	0	1	1.1	0.9;
	260	1	86.4	0	0	0	1	1	-3.7183	0	1	1.1	0.9;
	261	2	50.2	0	0	0	1	1	12.7569	0	1	1.1	0.9;
	262	1	98.8	0	0	0	1	1	-0.80039	0	1	1.1	0.9;
	263	1	94.8	0	0	0	1	1	-1.0019	0	1	1.1	0.9;
	264	1	85.4	0	0	0	1	1	18.7805	0	1	1.1	0.9;
	265	1	28.6	0	0	0	1	1	15.5313	0	1	1.1	0.9;
	266	1	31.4	0	0	0	1	1	23.8237	0	1	1.1	0.9;
	267	1	30.4	0	0	0	1	1	26.1505	0	1	1.1	0.9;
	268	1	41.2	0	0	0	1	1	24.4893	0	1	1.1	0.9;
	269	2	36.3	0	0	0	1	1	31.7844	0	1	1.1	0.9;
	270	1	10.2	0	0	0	1	1	14.0468	0	1	1.1	0.9;
	271	2	98.8	0	0	0	1	1	-0.38443	0	1	1.1	0.9;
	272	1	97	0	0	0	1	1	20.1363	0	1	1.1	0.9;
	273	1	28.5	0	0	0	1	1	17.5344	0	1	1.1	0.9;
	274	1	31.5	0	0	0	1	1	23.4007	0	1	1.1	0.9;
	275	1	41.3	0	0	0	1	1	24.7057	0	1	1.1	0.9;
	276	1	32.8	0	0	0	1	1	28.0765	0	1	1.1	0.9;
	277	1	51.9	0	0	0	1	1	31.8288	0	1	1.1	0.9;
	278	2	48.9	0	0	0	1	1	30.3835	0	1	1.1	0.9;
	279	1	46.4	0	0	0	1	1	31.3703	0	1	1.1	0.9;
	280	1	49.2	0	0	0	1	1	31.0082	0	1	1.1	0.9;
	281	1	78.2	0	0	0	1	1	20.8222	0	1	1.1	0.9;
	282	2	78.9	0	0	0	1	1	21.0944	0	1	1.1	0.9;
	283	1	32.3	0	0	0	1	1	23.3254	0	1	1.1	0.9;
	284	1	10.9	0	0	0	1	1	17.427	0	1	1.1	0.9;
	285	1	42.9	0	0	0	1	1	25.4056	0	1	1.1	0.9;
	286	1	35.7	0	0	0	1	1	24.6125	0	1	1.1	0.9;
	287	1	53.1	0	0	0	1	1	32.0101	0	1	1.1	0.9;
	288	1	44.8	0	0	0	1	1	30.056	0	1	1.1	0.9;
	289	1	54.6	0	0	0	1	1	33.4618	0	1	1.1	0.9;
	290	1	34.3	0	0	0	1	1	25.9394	0	1	1.1	0.9;
	291	1	85.4	0	0	0	1	1	20.8499	0	1	1.1	0.9;
	292	1	34.3	0	0	0	1	1	22.9949	0	1	1.1	0.9;
	293	1	7.1	0	0	0	1	1	17.2777	0	1	1.1	0.9;
	294	1	10.6	0	0	0	1	1	17.3992	0	1	1.1	0.9;
	295	1	44.5	0	0	0	1	1	25.1235	0	1	1.1	0.9;
	296	1	50.1	0	0	0	1	1	31.9089	0	1	1.1	0.9;
	297	1	53.7	0	0	0	1	1	33.4898	0	1	1.1	0.9;
	298	1	43.7	0	0	0	1	1	29.9108	0	1	1.1	0.9;
	299	1	36.3	0	0	0	1	1	38.9082	0	1	1.1	0.9;
	300	1	8.9	0	0	0	1	1	25.8219	0	1	1.1	0.9;
	301	1	103	0	0	0	1	1	21.1159	0	1	1.1	0.9;
	302	1	36.4	0	0	0	1	1	25.8571	0	1	1.1	0.9;
	303	1	37.9	0	0	0	1	1	22.8383	0	1	1.1	0.9;
	304	1	37.3	0	0	0	1	1	25.0284	0	1	1.1	0.9;
	305	1	39	0	0	0	1	1	40.1499	0	1	1.1	0.9;
	306	1	44.4	0	0	0	1	1	39.9828	0	1	1.1	0.9;
	307	1	21.6	0	0	0	1	1	39.4189	0	1	1.1	0.9;
	308	2	36.5	0	0	0	1	1	42.807	0	1	1.1	0.9;
	309	2	37.1	0	0	0	1	1	40.05	0	1	1.1	0.9;
	310	1	20.6	0	0	0	1	1	39.5391	0	1	1.1	0.9;
	311	1	31	0	0	0	1	1	40.095	0	1	1.1	0.9;
	312	1	8.7	0	0	0	1	1	39.5807	0	1	1.1	0.9;
	313	2	20	0	0	0	1	1	40.8431	0	1	1.1	0.9;
